Label,Label_Validator,Komentar_bersih,num_words,Threshold
1,1,aku bisa ngerasain emoji_red_circle pluto88 vibes kamu tuh positif dan tulus itu bukan hal yang bisa dibuat buat dan justru itu yang bikin channel ini beda banyak konten kreator yang bagus tapi nggak semuanya bisa bikin penonton 'nyaman' kamu salah satu yang bisa emoji_heart_hands,44,18.0
1,1,aku suka banget getaran santai tapi bermakna dari vlog kamu emoji_heart_with_ribbon pluto88 kayak ngobrol sama teman lama yang selalu ada buat dengerin,22,18.0
1,1,aku bisa ngerasain emoji_red_circle pluto88 vibes kamu tuh positif dan tulus itu bukan hal yang bisa dibuat buat dan justru itu yang bikin channel ini beda banyak konten kreator yang bagus tapi nggak semuanya bisa bikin penonton 'nyaman' kamu salah satu yang bisa emoji_heart_hands,44,18.0
1,1,selalu suka sama cara kamu narik penonton buat fokus dari awal sampe akhir emoji_red_circle pluto88 gak banyak basa basi langsung to the point tapi tetap hangat dan menyenangkan cocok banget buat kamu yang pengen nonton sambil dapet insight tanpa merasa digurui channel ini wajib banget direkomendasiin emoji_pushpin,47,18.0
1,1,1. streamer favorit emoji_red_heart dan selalu menunggu update terbarunya emoji_beaming_face_with_smiling_eyes emoji_beaming_face_with_smiling_eyes semangat terus bang emoji_flexed_biceps emoji_flexed_biceps salam jepe emoji_green_heart b a t a 4 d emoji_green_heart,26,18.0
1,1,2. sukses selalu emoji_red_heart emoji_thumbs_up emoji_hibiscus bata 4 d emoji_hibiscus i love you very very much emoji_glowing_star emoji_smiling_face_with_heart-eyes emoji_purple_heart emoji_glowing_star emoji_smiling_face_with_heart-eyes emoji_purple_heart emoji_glowing_star emoji_smiling_face_with_heart-eyes emoji_purple_heart emoji_glowing_star emoji_purple_heart emoji_glowing_star,28,18.0
1,1,"14. ""gak banyak yang bisa bikin video edukasi terasa personal dan hangat emoji_bell pluto88 emoji_left_arrow tapi kamu berhasil video ini bukan cuma informatif tapi juga inspiratif """,27,18.0
1,1,udah tau belum kalo di online138 bawa modal berapa aja bisa loh bahkan dari modal 10k aja udah bisa bawa kemenangan yang fantastis selain itu di online138 banyak event event yang menarik servicenya pelayanannya juga bagus banget pokoknya bikin betah dehh emoji_smiling_face_with_heart-eyes emoji_smiling_face_with_heart-eyes emoji_smiling_face_with_heart-eyes online138 emang the bestt emoji_face_blowing_a_kiss,49,18.0
1,1,gue sih udah ga heran lagi kalo p r o b e t 8 5 5 jadi trending terus di tiktok,21,18.0
1,1,gue sih udah ga heran lagi kalo p r o b e t 8 5 5 jadi trending terus di tiktok,21,18.0
1,1,emng bener kemarin udah coba di probet hari ini mau gas lagi ahh emoji_triangular_flag sgi88 emoji_triangular_flag kawan berbuah manis,19,18.0
1,1,"nyobain dulu klo blom tau!!.. emoji_mobile_phone_with_arrow sido88 emoji_dollar_banknote baru kali ini, ngerasain main sl 0 t sketernya nya bertubi tubi perkalian keluar x500 sama x250 mantap lgsg join aja bang mantap habis pokoknya dah..bikin member betah. join sido88 cari aja di google sido88 . ..",45,18.0
1,1,hasil nyata dari d o r a 7 7 memungkinkan saya beralih dari penjaja gorengan jadi pemilik kafe. emoji_croissant,19,18.0
1,1,"gak mau ngabisin waktu, langsung gacir di emoji_unicorn a e r o 8 8 emoji_dolphin ! ini baru bener-bener rezeki! emoji_light_rail",21,18.0
1,1,"main di emoji_spoon a e r o 8 8 emoji_ok_hand -bikin hidup makin berwarna warni, rezeki datang silih berganti tak henti-henti! emoji_ewe",22,18.0
1,1,"hiburan yang bikin happy dan menguntungkan, cuma emoji_racing_car a e r o 8 8 emoji_puzzle_piece -yang bisa begini! emoji_rooster",19,18.0
1,1,menang besar bikin aku makin semangat coba lagi di emoji_face_with_steam_from_nose a e ia o 8 8 emoji_musical_score ! emoji_musical_keyboard,19,18.0
1,1,"gak sabar buat main lagi di emoji_menorah a e r o 8 8 emoji_trident_emblem ,karena rezeki datang tak terduga! emoji_motor_boat",20,18.0
1,1,"main di emoji_ice_cream a e r o 8 8 emoji_train -bikin aku lebih optimis sama rezeki, thank you! emoji_guitar",19,18.0
1,1,"ts yah tetangga w ada yang jp 10jt di byar ,semenjak itu w main di emoji_triangular_flag weton88 emoji_triangular_flag lumayan kalau mau cari 50 - 100 an mah gampang",28,18.0
1,1,"nih saya kasih ilmu , main di emoji_triangular_flag weton88 !! emoji_triangular_flag gak usah pusing pola dll gas main dapat hasil wd dah gampang",23,18.0
1,1,emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit sih emg udh paling the best deh!.,24,18.0
1,1,incess skketernya keluar mulu say di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit .,24,18.0
1,1,rame banget komenan di video tentang emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit .,24,18.0
1,1,banyak amat bahas judol di sini .. udah tau [(a)] [(l)] [(e)] [(x)] [(i)] [(s)] [(1)] [(7)]  aja yang terbaik!.,20,18.0
1,1,kalian pada tau king aloy ga ??? king aloy aja udah main loh di emoji_victory_hand emoji_timer_clock m emoji_timer_clock emoji_keycap_2 emoji_rescue_worker's_helmet emoji_keycap_4 17 emoji_victory_hand .,24,18.0
1,1,menurut gw sih situs adil yah di emoji_triangular_flag weton88 emoji_triangular_flag soalnya menang w di bayar cash gak pakek lama,19,18.0
1,1,whennn yaa bisa kaya suhu2 yang wede di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit .,26,18.0
1,1,jangan ragu di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit !,21,18.0
1,1,udah pada coba belum emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit ??!,22,18.0
1,1,kalian pada tau king aloy ga ??? king aloy aja udah main loh di emoji_victory_hand emoji_church emoji_left-right_arrow emoji_atom_symbol emoji_raised_fist emoji_capricorn emoji_keycap_0 17 emoji_victory_hand .,24,18.0
1,1,wede 50k kok lama?? aku wede 5jt gk sampai semenit udah masuk di emoji_keycap_4 emoji_baseball emoji_white_circle emoji_raised_hand emoji_pisces emoji_flag_in_hole 17.,20,18.0
1,1,buat pegawai nya klu kerja jangan asal kerja yaa belajar yg bnr bnr nnti klu sudah pinter dan punya modal buka usaha sendirii,23,18.0
1,1,"anak tongkrongan gua udah pada main nih di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit ,kalian kapan?wkwkwk",27,18.0
1,1,"di ajakin abang w main di weton benaran g*cor parah ,langanan 3 hari sekali dapat terus uang jajan cek google emoji_triangular_flag weton88 emoji_triangular_flag",23,18.0
1,1,ga rugi main di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit .,22,18.0
1,1,bonus referal di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit gede coyy.,22,18.0
1,1,pamerin ke anak tongkrongan ah abis wede besar di emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit .,27,18.0
1,1,aku udah coba semua tapi tetep emoji_victory_hand emoji_transgender_symbol emoji_white_exclamation_mark emoji_telephone emoji_fleur-de-lis emoji_cancer emoji_check_mark 17 emoji_victory_hand aja yang buat aku betah.,20,18.0
1,1,"hasil nyata di d e w a d o ia a mengantar saya, dari penjual bakso jadi pengusaha restoran. emoji_chess_pawn",20,18.0
1,1,bermain di d e w a d o r a membuat saya mampu menutup hutang dengan mudah dan cepat. emoji_lemon,20,18.0
1,1,"jantung berdebar tak karuan menunggu jp di d e w a d o r a,dan akhirnya jackpot pun berhasil diraih! emoji_leopard",21,18.0
1,1,"seru banget main di emoji_ng_button a e ia o 8 8 emoji_circus_tent ,eh dapet jp juga! rezeki emang gak kemana! emoji_partying_face",21,18.0
1,1,"alhamdulillah, rezeki nggak kemana! baru main di emoji_cucumber a e r o 8 8 emoji_vs_button ,langsung dapat menang besar! thank you banget! emoji_ice",23,18.0
1,1,"begitu mantap dan memuaskan! bermain di emoji_smiling_face_with_heart-eyes a e r o 8 8 emoji_confounded_face -selalu lancar tanpa hambatan, rezeki pun mengalir dengan sangat deras! emoji_kangaroo",25,18.0
1,1,"bermain di emoji_shuffle_tracks_button a e r o 8 8 emoji_person_mountain_biking -secara otomatis membuat hati bahagia, rezeki memang sudah ada yang mengatur dan menjamin! emoji_ox",24,18.0
1,1,"aku lagi coba-coba, eh malah dapet menang! kamu juga bisa, loh, di d o r a 7 7! emoji_carousel_horse",19,18.0
1,1,"penasaran sama temen-temen yang udah menang? aku baru coba di d e w a d o r a,langsung gacir! emoji_seat",20,18.0
1,1,"hasil nyata di d o r a 7 7 mengantar saya, dari penjual pulsa ke pemilik gerai elektronik. emoji_soft_ice_cream",19,18.0
1,1,"hasil nyata di d e w a d o ia a mengantar saya, dari penjual kaki lima jadi pengusaha restoran. emoji_admission_tickets",21,18.0
1,1,"bermain di d e w a d o r a membuka jalan, dari karyawan biasa ke pengusaha sukses. emoji_racing_car",19,18.0
1,1,"main cuma sebentar, hasilnya luar biasa! kalo belum coba di d o ia a 7 7,pasti bakal nyesel! emoji_roller_coaster",19,18.0
1,1,"sangat menyenangkan dan seru sekali bermain di d e w a d o r a, tiba-tiba mendapatkan jp yang sangat besar, rezeki memang tidak akan pernah tertukar dengan yang lain! emoji_green_square",31,18.0
1,1,"cuma main sebentar, tapi langsung dapet menang besar. coba deh di d e w a d o r a! emoji_atom_symbol",20,18.0
1,1,"ternyata keberuntungan ada di emoji_pinching_hand a e r o 8 8 emoji_registered ,langsung dapet menang besar tanpa diduga! emoji_satellite",19,18.0
1,1,merasa sangat bahagia dan bersyukur bisa mendapatkan rezeki yang berkah dari emoji_mobile_phone_off a e r o 8 8 emoji_face_with_tears_of_joy ! emoji_hippopotamus,21,18.0
1,1,"lagi santai-santai, eh dapet rezeki gede dari emoji_crocodile a e r o 8 8 emoji_hippopotamus .kalian nggak mau ketinggalan kan? emoji_metro",21,18.0
1,1,terima kasih emoji_wine_glass a e r o 8 8 emoji_cupcake ! hari ini menang besar dan bisa buat kebutuhan keluarga. emoji_fork_and_knife_with_plate,21,18.0
1,1,"sangat menyenangkan dan seru sekali bermain di axl777, tiba-tiba mendapatkan jp yang sangat besar, rezeki memang tidak akan pernah tertukar dengan yang lain!",23,18.0
1,1,"sempet coba yang lain tapi gak semanis di emoji_triangular_flag weton88 emoji_triangular_flag ,sering ngasih wede bang coba deh cari aja di google",21,18.0
1,1,emng bener kemarin udah coba di probet hari ini mau gas lagi ahh emoji_triangular_flag weton88 emoji_triangular_flag kawan berbuah manis,19,18.0
1,1,"fix mainan buatan manza jadi mainan ter favorit bang medi, soalnya miring bet / paling realistis jir di koleksinya",19,18.0
1,1,"bang next bikin berbagai macam maenan yg di custom sidd di toy story 1 waktu woody dan buzz nyasar kerumah sid ,bnyk tuh mainan custom ny sidd",27,18.0
1,1,bosen gak sih lama2 emoji_crying_face . kapan lagi ya ada hot toys saat ngukur mainannya pake budi buntung?udah lama banget gak ketemu budi buntung emoji_crying_face !,26,18.0
1,1,next buat alat karatenya spongebob dong bang.. dan rumah sandy mini dan bnyak souvenir dari taman bermain tangan emoji_hand_with_fingers_splayed,19,18.0
1,1,"maen di sido88 rebet can kasbek di cairkan setiap hari bang , betah dah maen di sana heheh join sido88 cari di g 00 gl3 --> sido88",27,18.0
1,1,"bermain di d e w a d o r a mengubah hidup saya, dari tukang jahit jadi pemilik butik fashion. emoji_ice_hockey",21,18.0
1,1,rezeki dari d e w a d o r a bikin senyum lebar hari ini. terima kasih banyak! emoji_shrimp,19,18.0
1,1,hasil di d e w a d o r a membuat saya bisa melunasi hutang tanpa beban berat. emoji_pinching_hand,19,18.0
1,1,"main di emoji_pause_button a e r o 8 8 emoji_blue_circle ,langsung dapet menang besar yang bikin makin semangat! emoji_anchor",19,18.0
1,1,"keamanan anda prioritas kami - hanya di d i s n e y to t o! allhamdulilah senior pada support, aloy klo konsisten berkarakter",24,18.0
1,1,emoji_heart_suit a emoji_heart_suit l emoji_heart_suit e emoji_heart_suit x emoji_heart_suit i emoji_heart_suit s emoji_heart_suit 1 emoji_heart_suit 7 emoji_heart_suit tulus banget sama kita.,21,18.0
1,1,"sumpah ga nyangka sama aloy,,tahun kmaren sempet ngundang jadi guest star disalah satu club dengan dna, sekarang malah main sketsa sama pak haji hahahha,keren ,hidup emang ga disangka-sangka ye bang",30,18.0
1,1,"labuan 4 d situs exclusive game slot dari server star gaming asia. promo emoji_ extar bonus 50% + 10% bonus deposit harian. event bagi - bagi bonus up to misteribox 1juta rupiah !! * min deposit  rp. 20,000.- | * min withdraw : rp. 50,000.- deposit via pulsa telkomsel & xl tanpa potongan transaksi super mudah via qris",58,18.0
1,1,gila sih un a g a m a s t o t o baru daftar udah di kasih jepe,19,18.0
1,1,jam segini main kakek di lesti77. bikin nagih lurr scatter nya gampang turun sketer dan perkalian nya juga konek terus.,20,18.0
1,1,provider game terbaik di lesti77 tidak salah milih webb ini perkalin serinng turun dengan modal receh di kasih wd main di sini terbaik ni webb,25,18.0
1,1,"awalnya hanya iseng-iseng mencoba bermain lesti77, eh ternyata malah menjadi seorang ahli, rezeki pun datang terus menerus tanpa henti!",19,18.0
1,1,tempat terbaik se asia proses cepat anti lelet bonus di jamin tidak mengecewakan hanya di cuy138 berapapun provit nya pasti di bayar lunas,23,18.0
1,1,kecewa? emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit tidak akan mengecewakanmu sayy.,28,18.0
1,1,saldo sisa sedikit langsung di kasih menang di emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit !,32,18.0
1,1,akses emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit paling keren sih.,27,18.0
1,1,"kaget sih awalnya aku kira bohongan,ternyata di emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit banyak banget benefitnya!.",33,18.0
1,1,kepo dikit ah di emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit .,28,18.0
1,1,astaga abis wede besar di emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit .,29,18.0
1,1,aku udah ajak temen sekantor loh buat main di emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit .,33,18.0
1,1,upaya kegagalan pasti akan selalu ada keberhasilan lee.. emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit .,32,18.0
1,1,sumpah banyak banget benefit emoji_heart_suit m emoji_heart_suit a emoji_heart_suit n emoji_heart_suit d emoji_heart_suit a emoji_heart_suit l emoji_heart_suit i emoji_heart_suit k emoji_heart_suit a emoji_heart_suit 7 emoji_heart_suit 7 emoji_heart_suit .,28,18.0
